match_id;SEASON;date;pens;pens_home_score;pens_away_score;HOME_TEAM;AWAY_TEAM;HT_SCORE;AW_SCORE;possession_home;possession_away;total_shots_home;total_shots_away;shots_on_target_home;shots_on_target_away;duels_won_home;duels_won_away;prediction_team_home_win;prediction_draw;prediction_team_away_win;prediction_quantity;location;lineup_home;lineup_away;player_names_home;player_numbers_home;player_names_away;player_numbers_away
96;2022-2023;14/09/2022;False;False;False;Maccabi Haifa;PSG;1;3;0.43;0.57;13;16;5;6;0.5;0.5;0.13;0.02;0.85;218033;Sammy Ofer Stadium;[{'player_name': ' Pierrot', 'player_number': '9'}, {'player_name': ' Atzili', 'player_number': '7'}, {'player_name': ' Abu Fani', 'player_number': '16'}, {'player_name': ' Lavi', 'player_number': '6'}, {'player_name': ' Chery', 'player_number': '10'}, {'player_name': ' Cornud', 'player_number': '27'}, {'player_name': ' Goldberg', 'player_number': '3'}, {'player_name': ' Batubinsika', 'player_number': '19'}, {'player_name': ' Sundgren', 'player_number': '2'}, {'player_name': ' Haziza', 'player_number': '8'}, {'player_name': ' Cohen', 'player_number': '44'}];[{'player_name': ' Mbappé', 'player_number': '7'}, {'player_name': ' Neymar', 'player_number': '10'}, {'player_name': ' Messi', 'player_number': '30'}, {'player_name': ' Mendes', 'player_number': '25'}, {'player_name': ' Vitinha', 'player_number': '17'}, {'player_name': ' Verratti', 'player_number': '6'}, {'player_name': ' Mukiele', 'player_number': '26'}, {'player_name': ' Pereira', 'player_number': '15'}, {'player_name': ' Marquinhos', 'player_number': '5'}, {'player_name': ' Ramos', 'player_number': '4'}, {'player_name': ' Donnarumma', 'player_number': '99'}];['Pierrot', 'Atzili', 'Abu Fani', 'Lavi', 'Chery', 'Cornud', 'Goldberg', 'Batubinsika', 'Sundgren', 'Haziza', 'Cohen'];['9', '7', '16', '6', '10', '27', '3', '19', '2', '8', '44'];['Mbappé', 'Neymar', 'Messi', 'Mendes', 'Vitinha', 'Verratti', 'Mukiele', 'Pereira', 'Marquinhos', 'Ramos', 'Donnarumma'];['7', '10', '30', '25', '17', '6', '26', '15', '5', '4', '99']
97;2022-2023;14/09/2022;False;False;False;Juventus;Benfica;1;2;0.43;0.57;11;19;3;7;0.43;0.58;0.72;0.07;0.21;150541;Allianz Stadium;[{'player_name': ' Vlahović', 'player_number': '9'}, {'player_name': ' Milik', 'player_number': '14'}, {'player_name': ' Kostić', 'player_number': '17'}, {'player_name': ' Miretti', 'player_number': '20'}, {'player_name': ' Paredes', 'player_number': '32'}, {'player_name': ' McKennie', 'player_number': '8'}, {'player_name': ' Cuadrado', 'player_number': '11'}, {'player_name': ' Danilo', 'player_number': '6'}, {'player_name': ' Bonucci', 'player_number': '19'}, {'player_name': ' Bremer', 'player_number': '3'}, {'player_name': ' Perin', 'player_number': '36'}];[{'player_name': ' Ramos', 'player_number': '88'}, {'player_name': ' João Mário', 'player_number': '20'}, {'player_name': ' Silva', 'player_number': '27'}, {'player_name': ' Neres Campos', 'player_number': '7'}, {'player_name': ' Fernández', 'player_number': '13'}, {'player_name': ' Florentino', 'player_number': '61'}, {'player_name': ' Grimaldo', 'player_number': '3'}, {'player_name': ' Otamendi', 'player_number': '30'}, {'player_name': ' Silva', 'player_number': '66'}, {'player_name': ' Bah', 'player_number': '6'}, {'player_name': ' Vlachodimos', 'player_number': '99'}];['Vlahović', 'Milik', 'Kostić', 'Miretti', 'Paredes', 'McKennie', 'Cuadrado', 'Danilo', 'Bonucci', 'Bremer', 'Perin'];['9', '14', '17', '20', '32', '8', '11', '6', '19', '3', '36'];['Ramos', 'João Mário', 'Silva', 'Neres Campos', 'Fernández', 'Florentino', 'Grimaldo', 'Otamendi', 'Silva', 'Bah', 'Vlachodimos'];['88', '20', '27', '7', '13', '61', '3', '30', '66', '6', '99']
98;2022-2023;14/09/2022;False;False;False;FC Copenhagen;Sevilla;0;0;0.37;0.63;7;11;2;2;0.47;0.53;0.14;0.06;0.8;47582;Parken;[{'player_name': ' Claesson', 'player_number': '7'}, {'player_name': ' Daramy', 'player_number': '15'}, {'player_name': ' Falk', 'player_number': '33'}, {'player_name': ' Rodrigues', 'player_number': '10'}, {'player_name': ' Stamenic', 'player_number': '35'}, {'player_name': ' Bergmann Jóhannesson', 'player_number': '8'}, {'player_name': ' Kristiansen', 'player_number': '34'}, {'player_name': ' Khocholava', 'player_number': '5'}, {'player_name': ' Vavro', 'player_number': '3'}, {'player_name': ' Diks', 'player_number': '2'}, {'player_name': ' Ryan', 'player_number': '51'}];[{'player_name': ' Isco', 'player_number': '22'}, {'player_name': ' En-Nesyri', 'player_number': '15'}, {'player_name': ' Lamela', 'player_number': '17'}, {'player_name': ' Delaney', 'player_number': '18'}, {'player_name': ' Fernando', 'player_number': '20'}, {'player_name': ' Rakitic', 'player_number': '10'}, {'player_name': ' Telles', 'player_number': '3'}, {'player_name': ' Salas Valiente', 'player_number': '29'}, {'player_name': ' Gudelj', 'player_number': '6'}, {'player_name': ' Carmona', 'player_number': '30'}, {'player_name': ' Dmitrović', 'player_number': '1'}];['Claesson', 'Daramy', 'Falk', 'Rodrigues', 'Stamenic', 'Bergmann Jóhannesson', 'Kristiansen', 'Khocholava', 'Vavro', 'Diks', 'Ryan'];['7', '15', '33', '10', '35', '8', '34', '5', '3', '2', '51'];['Isco', 'En-Nesyri', 'Lamela', 'Delaney', 'Fernando', 'Rakitic', 'Telles', 'Salas Valiente', 'Gudelj', 'Carmona', 'Dmitrović'];['22', '15', '17', '18', '20', '10', '3', '29', '6', '30', '1']
99;2022-2023;14/09/2022;False;False;False;Chelsea;RB Salzburg;1;1;0.73;0.27;17;4;4;3;0.55;0.46;0.79;0.06;0.15;109986;Stamford Bridge;[{'player_name': ' Havertz', 'player_number': '29'}, {'player_name': ' Aubameyang', 'player_number': '9'}, {'player_name': ' Sterling', 'player_number': '17'}, {'player_name': ' Kovačić', 'player_number': '8'}, {'player_name': ' Jorginho', 'player_number': '5'}, {'player_name': ' Mount', 'player_number': '19'}, {'player_name': ' James', 'player_number': '24'}, {'player_name': ' Cucurella', 'player_number': '32'}, {'player_name': ' Thiago Silva', 'player_number': '6'}, {'player_name': ' Azpilicueta', 'player_number': '28'}, {'player_name': ' Arrizabalaga', 'player_number': '1'}];[{'player_name': ' Okafor', 'player_number': '77'}, {'player_name': ' Sesko', 'player_number': '30'}, {'player_name': ' Sučić', 'player_number': '21'}, {'player_name': ' Kjærgaard', 'player_number': '14'}, {'player_name': ' Seiwald', 'player_number': '13'}, {'player_name': ' Capaldo', 'player_number': '7'}, {'player_name': ' Ulmer', 'player_number': '17'}, {'player_name': ' Pavlović', 'player_number': '31'}, {'player_name': ' Fernandes Da Silva', 'player_number': '95'}, {'player_name': ' Dedic', 'player_number': '70'}, {'player_name': ' Köhn', 'player_number': '18'}];['Havertz', 'Aubameyang', 'Sterling', 'Kovačić', 'Jorginho', 'Mount', 'James', 'Cucurella', 'Thiago Silva', 'Azpilicueta', 'Arrizabalaga'];['29', '9', '17', '8', '5', '19', '24', '32', '6', '28', '1'];['Okafor', 'Sesko', 'Sučić', 'Kjærgaard', 'Seiwald', 'Capaldo', 'Ulmer', 'Pavlović', 'Fernandes Da Silva', 'Dedic', 'Köhn'];['77', '30', '21', '14', '13', '7', '17', '31', '95', '70', '18']
100;2022-2023;14/09/2022;False;False;False;Rangers;Napoli;0;3;0.43;0.57;10;25;3;10;0.5;0.51;0.13;0.04;0.83;87442;Ibrox Stadium;[{'player_name': ' Morelos', 'player_number': '20'}, {'player_name': ' Kent', 'player_number': '14'}, {'player_name': ' Barišić', 'player_number': '31'}, {'player_name': ' Jack', 'player_number': '8'}, {'player_name': ' Davis', 'player_number': '10'}, {'player_name': ' Arfield', 'player_number': '37'}, {'player_name': ' Tavernier', 'player_number': '2'}, {'player_name': ' Sands', 'player_number': '19'}, {'player_name': ' Goldson', 'player_number': '6'}, {'player_name': ' Lundstram', 'player_number': '4'}, {'player_name': ' McGregor', 'player_number': '1'}];[{'player_name': ' Simeone', 'player_number': '18'}, {'player_name': ' Kvaratskhelia', 'player_number': '77'}, {'player_name': ' Zieliński', 'player_number': '20'}, {'player_name': ' Politano', 'player_number': '21'}, {'player_name': ' Lobotka', 'player_number': '68'}, {'player_name': ' Zambo Anguissa', 'player_number': '99'}, {'player_name': ' Rui', 'player_number': '6'}, {'player_name': ' Kim Min-jae', 'player_number': '3'}, {'player_name': ' Rrahmani', 'player_number': '13'}, {'player_name': ' Di Lorenzo', 'player_number': '22'}, {'player_name': ' Meret', 'player_number': '1'}];['Morelos', 'Kent', 'Barišić', 'Jack', 'Davis', 'Arfield', 'Tavernier', 'Sands', 'Goldson', 'Lundstram', 'McGregor'];['20', '14', '31', '8', '10', '37', '2', '19', '6', '4', '1'];['Simeone', 'Kvaratskhelia', 'Zieliński', 'Politano', 'Lobotka', 'Zambo Anguissa', 'Rui', 'Kim Min-jae', 'Rrahmani', 'Di Lorenzo', 'Meret'];['18', '77', '20', '21', '68', '99', '6', '3', '13', '22', '1']
101;2022-2023;14/09/2022;False;False;False;Shakhtar Donetsk;Celtic;1;1;0.43;0.57;5;16;2;6;0.51;0.49;0.55;0.09;0.36;49446;Stadion Miejski Legii Warszawa im. Marszałka Józefa Piłsudskiego;[{'player_name': ' Zubkov', 'player_number': '11'}, {'player_name': ' Mudryk', 'player_number': '10'}, {'player_name': ' Sudakov', 'player_number': '8'}, {'player_name': ' Bondarenko', 'player_number': '21'}, {'player_name': ' Shved', 'player_number': '9'}, {'player_name': ' Stepanenko', 'player_number': '6'}, {'player_name': ' Konoplya', 'player_number': '26'}, {'player_name': ' Matvienko', 'player_number': '22'}, {'player_name': ' Bondar', 'player_number': '5'}, {'player_name': ' Maia Reis', 'player_number': '23'}, {'player_name': ' Trubin', 'player_number': '81'}];"[{'player_name': ' Furuhashi', 'player_number': '8'}, {'player_name': ' Jota', 'player_number': '17'}, {'player_name': "" O'Riley"", 'player_number': '33'}, {'player_name': ' Hakšabanović', 'player_number': '9'}, {'player_name': ' Hatate', 'player_number': '41'}, {'player_name': ' McGregor', 'player_number': '42'}, {'player_name': ' Taylor', 'player_number': '3'}, {'player_name': ' Jenz', 'player_number': '6'}, {'player_name': ' Carter-Vickers', 'player_number': '20'}, {'player_name': ' Juranović', 'player_number': '88'}, {'player_name': ' Hart', 'player_number': '1'}]";['Zubkov', 'Mudryk', 'Sudakov', 'Bondarenko', 'Shved', 'Stepanenko', 'Konoplya', 'Matvienko', 'Bondar', 'Maia Reis', 'Trubin'];['11', '10', '8', '21', '9', '6', '26', '22', '5', '23', '81'];"['Furuhashi', 'Jota', ""O'Riley"", 'Hakšabanović', 'Hatate', 'McGregor', 'Taylor', 'Jenz', 'Carter-Vickers', 'Juranović', 'Hart']";['8', '17', '33', '9', '41', '42', '3', '6', '20', '88', '1']
102;2022-2023;14/09/2022;False;False;False;Milan;Dinamo Zagreb;3;1;0.57;0.43;17;7;7;3;0.48;0.52;0.87;0.04;0.09;103887;Giuseppe Meazza;[{'player_name': ' Giroud', 'player_number': '9'}, {'player_name': ' Leão', 'player_number': '17'}, {'player_name': ' Diaz', 'player_number': '10'}, {'player_name': ' Saelemaekers', 'player_number': '56'}, {'player_name': ' Tonali', 'player_number': '8'}, {'player_name': ' Bennacer', 'player_number': '4'}, {'player_name': ' Hernandez', 'player_number': '19'}, {'player_name': ' Tomori', 'player_number': '23'}, {'player_name': ' Kalulu', 'player_number': '20'}, {'player_name': ' Calabria', 'player_number': '2'}, {'player_name': ' Maignan', 'player_number': '16'}];[{'player_name': ' Oršić', 'player_number': '99'}, {'player_name': ' Petković', 'player_number': '9'}, {'player_name': ' Ademi', 'player_number': '5'}, {'player_name': ' Misic', 'player_number': '27'}, {'player_name': ' Ivanusec', 'player_number': '7'}, {'player_name': ' Ljubicic', 'player_number': '14'}, {'player_name': ' Peric', 'player_number': '55'}, {'player_name': ' Šutalo', 'player_number': '37'}, {'player_name': ' Ristovski', 'player_number': '13'}, {'player_name': ' Moharrami', 'player_number': '2'}, {'player_name': ' Livaković', 'player_number': '40'}];['Giroud', 'Leão', 'Diaz', 'Saelemaekers', 'Tonali', 'Bennacer', 'Hernandez', 'Tomori', 'Kalulu', 'Calabria', 'Maignan'];['9', '17', '10', '56', '8', '4', '19', '23', '20', '2', '16'];['Oršić', 'Petković', 'Ademi', 'Misic', 'Ivanusec', 'Ljubicic', 'Peric', 'Šutalo', 'Ristovski', 'Moharrami', 'Livaković'];['99', '9', '5', '27', '7', '14', '55', '37', '13', '2', '40']
103;2022-2023;13/09/2022;False;False;False;Marseille;Eintracht Frankfurt;0;1;0.61;0.39;8;14;4;7;0.52;0.48;0.61;0.06;0.33;83280;Stade Vélodrome;[{'player_name': ' Sanchez', 'player_number': '70'}, {'player_name': ' Gerson', 'player_number': '8'}, {'player_name': ' Payet', 'player_number': '10'}, {'player_name': ' Tavares', 'player_number': '30'}, {'player_name': ' Veretout', 'player_number': '27'}, {'player_name': ' Rongier', 'player_number': '21'}, {'player_name': ' Clauss', 'player_number': '7'}, {'player_name': ' Kolasinac', 'player_number': '23'}, {'player_name': ' Bailly', 'player_number': '3'}, {'player_name': ' Balerdi', 'player_number': '5'}, {'player_name': ' Lopez', 'player_number': '16'}];[{'player_name': ' Kolo Muani', 'player_number': '9'}, {'player_name': ' Götze', 'player_number': '27'}, {'player_name': ' Lindstrøm', 'player_number': '29'}, {'player_name': ' Knauff', 'player_number': '36'}, {'player_name': ' Sow', 'player_number': '8'}, {'player_name': ' Kamada', 'player_number': '15'}, {'player_name': ' Jakić', 'player_number': '6'}, {'player_name': ' Ndicka', 'player_number': '2'}, {'player_name': ' Hasebe', 'player_number': '20'}, {'player_name': ' Tuta', 'player_number': '35'}, {'player_name': ' Trapp', 'player_number': '1'}];['Sanchez', 'Gerson', 'Payet', 'Tavares', 'Veretout', 'Rongier', 'Clauss', 'Kolasinac', 'Bailly', 'Balerdi', 'Lopez'];['70', '8', '10', '30', '27', '21', '7', '23', '3', '5', '16'];['Kolo Muani', 'Götze', 'Lindstrøm', 'Knauff', 'Sow', 'Kamada', 'Jakić', 'Ndicka', 'Hasebe', 'Tuta', 'Trapp'];['9', '27', '29', '36', '8', '15', '6', '2', '20', '35', '1']
104;2022-2023;13/09/2022;False;False;False;Liverpool;Ajax;2;1;0.57;0.43;24;3;10;1;0.56;0.44;0.65;0.06;0.29;164098;Anfield;[{'player_name': ' Díaz', 'player_number': '23'}, {'player_name': ' Diogo Jota', 'player_number': '20'}, {'player_name': ' Salah', 'player_number': '11'}, {'player_name': ' Thiago', 'player_number': '6'}, {'player_name': ' Fabinho', 'player_number': '3'}, {'player_name': ' Elliott', 'player_number': '19'}, {'player_name': ' Tsimikas', 'player_number': '21'}, {'player_name': ' Van Dijk', 'player_number': '4'}, {'player_name': ' Matip', 'player_number': '32'}, {'player_name': ' Alexander-Arnold', 'player_number': '66'}, {'player_name': ' Alisson', 'player_number': '1'}];[{'player_name': ' Kudus', 'player_number': '20'}, {'player_name': ' Bergwijn', 'player_number': '7'}, {'player_name': ' Berghuis', 'player_number': '23'}, {'player_name': ' Tadić', 'player_number': '10'}, {'player_name': ' Taylor', 'player_number': '8'}, {'player_name': ' Álvarez', 'player_number': '4'}, {'player_name': ' Blind', 'player_number': '17'}, {'player_name': ' Bassey', 'player_number': '3'}, {'player_name': ' Timber', 'player_number': '2'}, {'player_name': ' Rensch', 'player_number': '15'}, {'player_name': ' Pasveer', 'player_number': '22'}];['Díaz', 'Diogo Jota', 'Salah', 'Thiago', 'Fabinho', 'Elliott', 'Tsimikas', 'Van Dijk', 'Matip', 'Alexander-Arnold', 'Alisson'];['23', '20', '11', '6', '3', '19', '21', '4', '32', '66', '1'];['Kudus', 'Bergwijn', 'Berghuis', 'Tadić', 'Taylor', 'Álvarez', 'Blind', 'Bassey', 'Timber', 'Rensch', 'Pasveer'];['20', '7', '23', '10', '8', '4', '17', '3', '2', '15', '22']
105;2022-2023;13/09/2022;False;False;False;FC Porto;Club Brugge;0;4;0.55;0.45;15;13;4;7;0.48;0.52;0.74;0.06;0.2;50822;Estádio Do Dragão;[{'player_name': ' de Lima Barbosa', 'player_number': '30'}, {'player_name': ' Pepê', 'player_number': '11'}, {'player_name': ' Galeno', 'player_number': '13'}, {'player_name': ' Eustáquio', 'player_number': '46'}, {'player_name': ' Uribe', 'player_number': '8'}, {'player_name': ' Otávio', 'player_number': '25'}, {'player_name': ' Sanusi', 'player_number': '12'}, {'player_name': ' Mota Veiga Teixeira Carmo', 'player_number': '4'}, {'player_name': ' Pepe', 'player_number': '3'}, {'player_name': ' João Mário', 'player_number': '23'}, {'player_name': ' Costa', 'player_number': '99'}];[{'player_name': ' Sowah', 'player_number': '19'}, {'player_name': ' Jutglà', 'player_number': '9'}, {'player_name': ' Skov Olsen', 'player_number': '7'}, {'player_name': ' Vanaken', 'player_number': '20'}, {'player_name': ' Onyedika', 'player_number': '15'}, {'player_name': ' Nielsen', 'player_number': '27'}, {'player_name': ' Meijer', 'player_number': '14'}, {'player_name': ' Sylla', 'player_number': '94'}, {'player_name': ' Mechele', 'player_number': '44'}, {'player_name': ' Odoi', 'player_number': '6'}, {'player_name': ' Mignolet', 'player_number': '22'}];['de Lima Barbosa', 'Pepê', 'Galeno', 'Eustáquio', 'Uribe', 'Otávio', 'Sanusi', 'Mota Veiga Teixeira Carmo', 'Pepe', 'João Mário', 'Costa'];['30', '11', '13', '46', '8', '25', '12', '4', '3', '23', '99'];['Sowah', 'Jutglà', 'Skov Olsen', 'Vanaken', 'Onyedika', 'Nielsen', 'Meijer', 'Sylla', 'Mechele', 'Odoi', 'Mignolet'];['19', '9', '7', '20', '15', '27', '14', '94', '44', '6', '22']
106;2022-2023;13/09/2022;False;False;False;Bayern Munich;Barcelona;2;0;0.46;0.54;13;18;4;4;0.46;0.54;0.29;0.05;0.66;483144;Allianz Arena;[{'player_name': ' Müller', 'player_number': '25'}, {'player_name': ' Mané', 'player_number': '17'}, {'player_name': ' Musiala', 'player_number': '42'}, {'player_name': ' Sané', 'player_number': '10'}, {'player_name': ' Sabitzer', 'player_number': '18'}, {'player_name': ' Kimmich', 'player_number': '6'}, {'player_name': ' Davies', 'player_number': '19'}, {'player_name': ' Hernandez', 'player_number': '21'}, {'player_name': ' Upamecano', 'player_number': '2'}, {'player_name': ' Pavard', 'player_number': '5'}, {'player_name': ' Neuer', 'player_number': '1'}];[{'player_name': ' Dembélé', 'player_number': '7'}, {'player_name': ' Lewandowski', 'player_number': '9'}, {'player_name': ' Raphinha', 'player_number': '22'}, {'player_name': ' Pedri', 'player_number': '8'}, {'player_name': ' Busquets', 'player_number': '5'}, {'player_name': ' Gavi', 'player_number': '30'}, {'player_name': ' Alonso', 'player_number': '17'}, {'player_name': ' Christensen', 'player_number': '15'}, {'player_name': ' Araújo', 'player_number': '4'}, {'player_name': ' Koundé', 'player_number': '23'}, {'player_name': ' Ter Stegen', 'player_number': '1'}];['Müller', 'Mané', 'Musiala', 'Sané', 'Sabitzer', 'Kimmich', 'Davies', 'Hernandez', 'Upamecano', 'Pavard', 'Neuer'];['25', '17', '42', '10', '18', '6', '19', '21', '2', '5', '1'];['Dembélé', 'Lewandowski', 'Raphinha', 'Pedri', 'Busquets', 'Gavi', 'Alonso', 'Christensen', 'Araújo', 'Koundé', 'Ter Stegen'];['7', '9', '22', '8', '5', '30', '17', '15', '4', '23', '1']
107;2022-2023;13/09/2022;False;False;False;Bayer Leverkusen;Atlético de Madrid;2;0;0.45;0.55;18;12;5;3;0.5;0.5;0.17;0.06;0.77;73554;BayArena;[{'player_name': ' Schick', 'player_number': '14'}, {'player_name': ' Hudson-Odoi', 'player_number': '17'}, {'player_name': ' Hlozek', 'player_number': '23'}, {'player_name': ' Diaby', 'player_number': '19'}, {'player_name': ' Demirbay', 'player_number': '10'}, {'player_name': ' Andrich', 'player_number': '8'}, {'player_name': ' Hincapié', 'player_number': '3'}, {'player_name': ' Tapsoba', 'player_number': '12'}, {'player_name': ' Tah', 'player_number': '4'}, {'player_name': ' Kossounou', 'player_number': '6'}, {'player_name': ' Hrádecky', 'player_number': '1'}];[{'player_name': ' Félix', 'player_number': '7'}, {'player_name': ' Morata', 'player_number': '19'}, {'player_name': ' Niguez', 'player_number': '17'}, {'player_name': ' Koke', 'player_number': '6'}, {'player_name': ' Llorente', 'player_number': '14'}, {'player_name': ' Mandava', 'player_number': '23'}, {'player_name': ' Hermoso', 'player_number': '22'}, {'player_name': ' Felipe', 'player_number': '18'}, {'player_name': ' Witsel', 'player_number': '20'}, {'player_name': ' Molina', 'player_number': '16'}, {'player_name': ' Grbić', 'player_number': '1'}];['Schick', 'Hudson-Odoi', 'Hlozek', 'Diaby', 'Demirbay', 'Andrich', 'Hincapié', 'Tapsoba', 'Tah', 'Kossounou', 'Hrádecky'];['14', '17', '23', '19', '10', '8', '3', '12', '4', '6', '1'];['Félix', 'Morata', 'Niguez', 'Koke', 'Llorente', 'Mandava', 'Hermoso', 'Felipe', 'Witsel', 'Molina', 'Grbić'];['7', '19', '17', '6', '14', '23', '22', '18', '20', '16', '1']
108;2022-2023;13/09/2022;False;False;False;Viktoria Plzeň;Inter;0;2;0.28;0.72;8;19;1;8;0.45;0.55;0.11;0.04;0.85;97989;Doosan Aréna;[{'player_name': ' Mosquera', 'player_number': '18'}, {'player_name': ' Chory', 'player_number': '15'}, {'player_name': ' Vlkanova', 'player_number': '88'}, {'player_name': ' Sykora', 'player_number': '7'}, {'player_name': ' Kalvach', 'player_number': '23'}, {'player_name': ' Bucha', 'player_number': '20'}, {'player_name': ' Havel', 'player_number': '24'}, {'player_name': ' Jemelka', 'player_number': '21'}, {'player_name': ' Hejda', 'player_number': '2'}, {'player_name': ' Pernica', 'player_number': '4'}, {'player_name': ' Stanek', 'player_number': '36'}];[{'player_name': ' Correa', 'player_number': '11'}, {'player_name': ' Dzeko', 'player_number': '9'}, {'player_name': ' Gosens', 'player_number': '8'}, {'player_name': ' Mkhitaryan', 'player_number': '22'}, {'player_name': ' Brozović', 'player_number': '77'}, {'player_name': ' Barella', 'player_number': '23'}, {'player_name': ' Dumfries', 'player_number': '2'}, {'player_name': ' Bastoni', 'player_number': '95'}, {'player_name': ' Acerbi', 'player_number': '15'}, {'player_name': ' Skriniar', 'player_number': '37'}, {'player_name': ' Onana', 'player_number': '24'}];['Mosquera', 'Chory', 'Vlkanova', 'Sykora', 'Kalvach', 'Bucha', 'Havel', 'Jemelka', 'Hejda', 'Pernica', 'Stanek'];['18', '15', '88', '7', '23', '20', '24', '21', '2', '4', '36'];['Correa', 'Dzeko', 'Gosens', 'Mkhitaryan', 'Brozović', 'Barella', 'Dumfries', 'Bastoni', 'Acerbi', 'Skriniar', 'Onana'];['11', '9', '8', '22', '77', '23', '2', '95', '15', '37', '24']
109;2022-2023;13/09/2022;False;False;False;Sporting CP;Tottenham Hotspur;2;0;0.55;0.45;12;12;6;5;0.45;0.55;0.17;0.05;0.78;90579;Estádio José Alvalade;[{'player_name': ' Gonçalves', 'player_number': '28'}, {'player_name': ' Edwards', 'player_number': '10'}, {'player_name': ' Trincão', 'player_number': '17'}, {'player_name': ' Santos', 'player_number': '11'}, {'player_name': ' Morita', 'player_number': '5'}, {'player_name': ' Ugarte', 'player_number': '15'}, {'player_name': ' Porro', 'player_number': '24'}, {'player_name': ' Reis de Lima', 'player_number': '2'}, {'player_name': ' Coates', 'player_number': '4'}, {'player_name': ' Inácio', 'player_number': '25'}, {'player_name': ' Adan', 'player_number': '1'}];[{'player_name': ' Kane', 'player_number': '10'}, {'player_name': ' Son Heung-min', 'player_number': '7'}, {'player_name': ' Richarlison', 'player_number': '9'}, {'player_name': ' Perišić', 'player_number': '14'}, {'player_name': ' Bentancur', 'player_number': '30'}, {'player_name': ' Højbjerg', 'player_number': '5'}, {'player_name': ' Emerson', 'player_number': '12'}, {'player_name': ' Davies', 'player_number': '33'}, {'player_name': ' Dier', 'player_number': '15'}, {'player_name': ' Romero', 'player_number': '17'}, {'player_name': ' Lloris', 'player_number': '1'}];['Gonçalves', 'Edwards', 'Trincão', 'Santos', 'Morita', 'Ugarte', 'Porro', 'Reis de Lima', 'Coates', 'Inácio', 'Adan'];['28', '10', '17', '11', '5', '15', '24', '2', '4', '25', '1'];['Kane', 'Son Heung-min', 'Richarlison', 'Perišić', 'Bentancur', 'Højbjerg', 'Emerson', 'Davies', 'Dier', 'Romero', 'Lloris'];['10', '7', '9', '14', '30', '5', '12', '33', '15', '17', '1']
110;2022-2023;07/09/2022;False;False;False;Napoli;Liverpool;4;1;0.38;0.62;18;15;9;7;0.54;0.46;0.32;0.06;0.62;208212;Diego Armando Maradona;[{'player_name': ' Osimhen', 'player_number': '9'}, {'player_name': ' Kvaratskhelia', 'player_number': '77'}, {'player_name': ' Zieliński', 'player_number': '20'}, {'player_name': ' Politano', 'player_number': '21'}, {'player_name': ' Lobotka', 'player_number': '68'}, {'player_name': ' Zambo Anguissa', 'player_number': '99'}, {'player_name': ' Olivera', 'player_number': '17'}, {'player_name': ' Kim Min-jae', 'player_number': '3'}, {'player_name': ' Rrahmani', 'player_number': '13'}, {'player_name': ' Di Lorenzo', 'player_number': '22'}, {'player_name': ' Meret', 'player_number': '1'}];[{'player_name': ' Díaz', 'player_number': '23'}, {'player_name': ' Firmino', 'player_number': '9'}, {'player_name': ' Salah', 'player_number': '11'}, {'player_name': ' Milner', 'player_number': '7'}, {'player_name': ' Fabinho', 'player_number': '3'}, {'player_name': ' Elliott', 'player_number': '19'}, {'player_name': ' Robertson', 'player_number': '26'}, {'player_name': ' Van Dijk', 'player_number': '4'}, {'player_name': ' Gomez', 'player_number': '2'}, {'player_name': ' Alexander-Arnold', 'player_number': '66'}, {'player_name': ' Alisson', 'player_number': '1'}];['Osimhen', 'Kvaratskhelia', 'Zieliński', 'Politano', 'Lobotka', 'Zambo Anguissa', 'Olivera', 'Kim Min-jae', 'Rrahmani', 'Di Lorenzo', 'Meret'];['9', '77', '20', '21', '68', '99', '17', '3', '13', '22', '1'];['Díaz', 'Firmino', 'Salah', 'Milner', 'Fabinho', 'Elliott', 'Robertson', 'Van Dijk', 'Gomez', 'Alexander-Arnold', 'Alisson'];['23', '9', '11', '7', '3', '19', '26', '4', '2', '66', '1']
